bidder_id,outcome,total_bids,total_auctions,bids_per_auction,mean_time_diff,mean_response,min_response,ip_entropy,url_entropy
cd8f738dfa2ea0554baa3dfc4465cdb8izun1,0.0,536,242,2.2149,2743.75,2379.8467,0.0,2746.4532,1390.2923
a8b8959fe64f490d32fc15a5d1144f87qj9ai,0.0,6,5,1.2,260085.8,280.5,2.0,4.7875,4.7875
f75a0f726d764514f612ee8cd8f65adegt02s,0.0,12812,451,28.408,114.65,1059.4346,0.0,98840.5855,78767.2395
332ef2c7189603a497fc89345ee4f5605i5xw,0.0,4,3,1.3333,52.67,400.25,87.0,0.0,1.7918
572c9964ca41ed055830845993fdab29p4f03,0.0,198,66,3.0,7433.41,262.3485,0.0,836.0262,771.0756
cbe8d224a38ccff930674361b502e7beyuf1k,0.0,2,2,1.0,147828.0,2.0,1.0,0.0,0.0
d9d24106ae1ff4f5bc4ec3caf29d7bd2c2f5o,0.0,14,14,1.0,106241.0,483.0714,1.0,22.5522,7.9586
9dd7e7ef94a7bc5bc9f98c42099910e7o76qh,0.0,32,16,2.0,7650.84,244.7812,0.0,78.0922,76.3005
3ce8aa0207022698b6d0eef09c89b381jzqi1,0.0,123,32,3.8438,2073.11,95.5528,0.0,437.028,352.4094
e8291466de91b0eb4e1515143c7f74dexy2yr,0.0,30062,787,38.1982,8.62,296.1435,0.0,267278.106,8709.8174
5201935b289665a197e38f747882948fjt867,0.0,5,5,1.0,335513.5,156.8,0.0,3.1781,3.1781
aa75d58c3e1207618d47c72ffb19c872bolg8,0.0,68,14,4.8571,21631.67,10.9552,0.0,217.0438,170.8086
fe27fe0815883aa3e1a312f0dcb45981txa2m,0.0,15,13,1.1538,17078.57,34.3333,2.0,13.8245,20.4037
167008af05d4feaa636a565f6f83ec61a6ogj,0.0,18,13,1.3846,78272.94,28.8889,1.0,13.5179,23.1882
8725b0aa1a32054450c16b099328fbcbi71gi,0.0,7,3,2.3333,209828.17,30.7143,0.0,6.5793,6.5793
3714da7069a5205137cacf89ab3a136ffx2u2,1.0,3746,169,22.1657,69.19,229.9559,0.0,20808.5165,18743.0082
33895230e0b25b5d3133d502ef3ecabey84m6,0.0,339,51,6.6471,4284.8,88.7257,0.0,1599.8067,1343.6323
c616385a2762ecfd8e4ea16d8a1f2596qw07a,0.0,4,2,2.0,57397.67,59.75,9.0,1.7918,0.0
32d2ce86b00693f0c26314e3cce2438dvxbt3,0.0,1,1,1.0,,31.0,31.0,0.0,0.0
1982c4b164171180d480166feae881ecmxsgl,0.0,6,6,1.0,272877.4,221.0,10.0,4.7875,2.9957
1ea558fc18eb1b3ed7759a3aed7662d3p77wq,0.0,1,1,1.0,,172.0,172.0,0.0,0.0
8ab98c1e6cbfb902af4e02050a886396a40bg,0.0,4,4,1.0,66443.67,48.0,10.0,1.7918,1.7918
7ffd9b7b795d9335153d481fba4b3076plrxc,0.0,5,4,1.25,46154.25,208184.2,0.0,3.1781,3.1781
bdab2be5a94c6380c60b902310cbe1b6rs4iw,0.0,15,11,1.3636,11878.07,90.8667,1.0,25.1912,16.8202
8b109c0aee5ed07fc996e73d28e65888o5jmc,0.0,1,1,1.0,,78.0,78.0,0.0,0.0
27ccc09ae923d1ca8ff7ab3242f279f7xuclq,0.0,4,3,1.3333,41830.67,46.75,0.0,1.7918,1.7918
da950a556200395a82e23e3bbfe1abb6xs258,0.0,15,12,1.25,15942.0,2473.3333,5.0,25.1912,0.0
13c4c826516304555e291d3d91c108b3ytpmj,0.0,17,12,1.4167,91537.88,588.4118,5.0,30.6719,0.0
4cf9c56df4594860df56285e9293a7f7evfix,0.0,125,42,2.9762,2074.78,159.264,0.0,464.2428,303.2606
7e8650379cbcb3ef8f7f6aefcd678067kzbdi,0.0,6,5,1.2,34081.0,42.3333,4.0,4.7875,2.9957
04c6b750b0552089c87ae03de72289cfcpfmh,0.0,14,12,1.1667,18644.15,748.6429,0.0,22.5522,15.9729
460e932b11a1529d78246317757899ccfaxng,0.0,157,40,3.925,1656.55,98.4395,0.0,562.1227,52.0096
050a3b29ca1818e1f237df8132bc2013bcuxi,0.0,40,21,1.9048,6153.0,217.725,0.0,106.6318,71.3349
74149197c8684977e397ab60a6a264836b0lv,0.0,2,1,2.0,107719.0,2.0,1.0,0.0,0.0
c353286290001e0943ed9bb160145c42etrf8,0.0,1,1,1.0,,13.0,13.0,0.0,0.0
55d9cdc3af85efe87b2a6f22a2cea96ezy2ax,0.0,4,4,1.0,56975.67,128.0,2.0,1.7918,0.0
25a4ee3a528004bcf4f4bf62b9208a7dx96pt,0.0,2988,263,11.3612,86.74,955.9939,0.0,18269.3582,15732.614
6130cfe76ed3bd87c8f8dc6b2b2786dcp44xy,0.0,7,7,1.0,37414.33,164.1429,2.0,6.5793,1.7918
317d3e44b2bcfdd7293b84f82f44b8e31hx1r,0.0,2,2,1.0,131761.0,16.0,11.0,0.0,0.0
d9dfeadc7e0e844ffea3cfc706daae5dt2hhg,0.0,28,21,1.3333,52313.52,1338.0714,1.0,60.6863,39.3663
af50d549e86276f034e52037722dd5aetouu2,0.0,6,5,1.2,279186.0,271.1667,1.0,4.7875,2.9957
167b4f37a264b72feb0f559b650d1cbd3ox60,0.0,90,42,2.1429,2861.33,213.4045,0.0,310.4748,180.7003
8152c94b639be88e7076f0e32bd70e0eg004b,0.0,29,21,1.381,50427.86,302.2759,0.0,67.8897,0.0
40fafe756c4695b32df7d19d4c710dabvzr79,0.0,0,0,,,,,0.0,0.0
23bdbb8575f191b71853bf78d09e11a1lhnfn,0.0,82,27,3.037,3022.95,199.1707,0.0,247.9202,162.073
34914d163517a0cc4f0c971afb2352106vsvz,0.0,27,9,3.0,55243.35,25.2222,0.0,61.2617,6.477
fdf908d608a629d5ebde14819231878dojel8,0.0,27,7,3.8571,48445.15,30.7407,0.0,54.9056,34.5411
210ae8381324c41f7b49e95f1b7aed80z55df,0.0,4,2,2.0,63741.33,8.25,2.0,1.7918,1.7918
2106dd7866abbfb4e7c68067d7eb9bebflq5d,0.0,9748,653,14.927999999999999,150.67,3315.1742,0.0,59968.4588,34763.0166
c9416e793bd0559bca3ad4a5194d4cd1k8eyc,0.0,67,30,2.2333,22178.05,1174.3284,0.0,207.3585,31.2842
9ca7afbb673865b01cd4b02846054fc1p3vjn,0.0,131,54,2.4259,1850.27,16825.686999999998,0.0,383.1271,356.1315
92a63dbb8323426833b944a4fc196fe27pzha,0.0,9,5,1.8,27482.62,94.4444,0.0,10.6046,2.0794
55abcd1b00c6b5b54633fc7e98f0110bwoy3v,0.0,1818,79,23.0127,142.45,43.2112,0.0,10102.6346,7734.1929
bc3d08ad6ac94b8b5ce40a29b59899cakj3p5,0.0,1647,387,4.2558,891.84,1401.214,0.0,9973.943,5850.6057
d144312f2f68dc33a63b7863911b2aa459i99,0.0,764,185,4.1297,1923.96,109.0157,0.0,4209.249,593.0922
6ebbb4e7c3fb4ba44a89bae997717924gm89u,0.0,41,17,2.4118,36060.57,115.5854,0.0,110.3206,87.1554
c46e21e01a3f4987e00109d1d5f48acb1q72y,0.0,3,3,1.0,83594.5,8.0,3.0,0.6931,0.6931
24a32bf10c4a5d4d91c27da4710c869a0nqim,0.0,50,19,2.6316,5018.16,213.86,1.0,104.2991,128.4115
ff3ae9450581aa3de5d2326f70e39d20w8fbl,0.0,4,3,1.3333,433376.67,6.75,2.0,1.7918,1.7918
e56f611f1157381f4b689ab34b574e791qhcn,1.0,643,101,6.3663,401.72,711.9969,0.0,3060.5431,1071.7559
1456b44d8b2b16cd94278137269ceb11ns7wy,0.0,8,8,1.0,20803.86,17.375,0.0,8.5252,8.5252
2dc309478d30d440e75c932b1f13a8fai2p2e,0.0,13,12,1.0833,119073.0,1072.2308,11.0,2.4849,8.6205
942563fa6695a4b2f76ab6ff3bd58030i75z7,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
ec6d3fbd8408ba43891370d4ffe41eabhnwbs,0.0,10,1,10.0,13880.67,0.8,0.0,4.2767,12.1087
76ed824b414b5e690ff82e7cd2f5be52256my,0.0,10177,175,58.1543,144.33,84.0537,0.0,39566.0382,1163.6126
e59ca537cb8df3053bdd555bc987b4a7c7m4e,0.0,8,4,2.0,16418.57,149.75,6.0,5.3471,4.654
78830493a121b8b6917d246ec73ccb4anwocl,0.0,1684,13,129.5385,125.14,19.4177,0.0,0.0,0.0
76f17ce227e593aeff456fed46e36c83a3j72,0.0,3379,252,13.4087,76.73,371.5834,0.0,23588.6032,19262.1179
af33d5277890ef0b5f55fbbf400441c9hdehk,0.0,10,9,1.1111,134213.78,52.0,0.0,12.8018,0.0
6bdb40330295fb3abd4647808c319d29pb29n,1.0,2275,7,325.0,645.87,65.7731,0.0,13359.5817,7294.0785
64f6b099082e4fb2e8da7ba4ae9abdead2cej,0.0,2,1,2.0,178194.0,0.5,0.0,0.0,0.0
078e06b3288cf8f18ab7ed44b245fc56nbyfv,0.0,41,22,1.8636,5265.95,3141.5609999999997,1.0,82.6375,3.6889
429b876aa7e2d6741ddf322685363ccchue2v,0.0,10,10,1.0,14361.11,326.0,4.0,12.8018,2.1972
81392b54fee8e50ec74efb27cf0de8e32fdm5,0.0,3,3,1.0,123326.0,554.6667,150.0,0.6931,0.6931
1d4eaaacb6127c43c1c007331cac135bpib3m,0.0,29,26,1.1154,9231.43,667.6429,2.0,67.8897,54.3948
4694d67c21e9a2edd614e717aa3f4dd2e0w93,0.0,1,1,1.0,,2.0,2.0,0.0,0.0
b1863365ae232a316eb946ba56a29415m0gdz,1.0,5329,114,46.7456,48.47,607.2357,0.0,34100.7719,7427.9295
036a4050a5dd65e70f0f613ec2e38a74re026,0.0,2,2,1.0,13171.0,21.5,1.0,0.0,0.0
46f1d7df0a8ffcc10c3de0dad8979cabgr9ig,0.0,2,2,1.0,79687.0,67.5,51.0,0.0,0.0
74a35c4376559c911fdb5e9cfb78c5e4btqew,1.0,1,1,1.0,,10.0,10.0,0.0,0.0
1275d8a6a3b2ae9d24b50997397c254cpuuzv,0.0,643,170,3.7824,2287.23,1634.0717,0.0,3187.2571,3442.0424
e76057d8bcdbb3d2f935c30849a17e4d7ordt,0.0,5,2,2.5,286998.0,372.8,2.0,2.4849,0.0
679fe2a21415aa98a3cfb88abd0507edzjpsw,0.0,1,1,1.0,,17.0,17.0,0.0,0.0
0918eedd8324da06abe5600f058480dc75nfo,0.0,21,4,5.25,12808.0,9.4286,0.0,42.3356,26.5381
6f07ce71625a0c57aa5c0c05071cba164jmba,0.0,5,5,1.0,314658.0,29.4,1.0,3.1781,3.1781
353d05bfefe1dd96d3335575ddadf310rgnrr,0.0,3,3,1.0,63348.0,2667.6667,74.0,0.6931,0.6931
ce7d34398a6d6011bcd96ff0aa82b6674hxzl,0.0,7,6,1.1667,218103.67,112.0,3.0,6.5793,4.7875
c277151116ce38d8245f9f2308807af8t4nnj,1.0,4184,399,10.4862,350.22,665.4765,0.0,29331.5913,25569.0474
00cc97158e6f4cb8eac3c0075918b7ffi5k8o,0.0,3,3,1.0,522196.0,4.0,2.0,0.6931,0.0
0f3ee77a46dd5a09ad20b7c3e54ec614sbpvb,1.0,137,72,1.9028,1215.79,259.4818,0.0,493.0402,496.7344
1a09feff347553a2577983d7c742e3d6l2hfo,0.0,43,22,1.9545,160.19,2106.3256,2.0,26.5276,43.2603
65435e491aa69dd9d44d70a9aeb6e847oqlty,0.0,5,5,1.0,47298.25,277.2,111.0,3.1781,3.1781
110d2e689da119388dcb6e235749b787ni298,0.0,2,2,1.0,84038.0,47.5,2.0,0.0,0.0
70739399d69a3b7ea9e72742dc728742zp9uf,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
628156f3bce703aa6bd275089c6c692499h1q,0.0,2010,393,5.1145,730.78,1542.2883,0.0,12444.846,10976.4358
470727c18798cf0e0ecc2a0dca207cafuena7,0.0,1,1,1.0,,24.0,24.0,0.0,0.0
cca4426ec6d64f3e73294d4d5bc9719beud37,0.0,33,27,1.2222,45430.5,740.125,1.0,80.1717,53.903
308def7f05575db9bcb6a67207d6c1beb2cqt,0.0,63,25,2.52,4108.05,216.9683,0.0,192.0142,91.9282
ec96b5b27dc870c8f59ef11b7371b06eenaox,0.0,98,68,1.4412,15127.06,1171.0632,0.0,347.8747,257.0702
0f33df2513a519a35c8b3dcf1d7c7416jjjzk,0.0,8016,112,71.5714,183.25,3819.3390000000004,0.0,57344.6813,27053.5299
fff2c070d8200e0a09150bd81452ce29ngcnv,0.0,1,1,1.0,,606.0,606.0,0.0,0.0
39b501f37dde9b055d627394964d3260qiktx,0.0,266,125,2.128,5539.59,180.3271,0.0,1184.2634,837.7003
d110111b8700f290b5d03a0e243fe375r3woe,0.0,51,33,1.5455,29260.56,1248.44,1.0,102.2709,131.8047
7f3516b1bd7e5571ab964ba0affe9302brn6q,0.0,4,4,1.0,72111.0,8.5,2.0,1.7918,1.0986
dbdb69d0032b0a251469107dd565b6c7irr4a,0.0,6,2,3.0,278892.6,16.0,0.0,4.7875,4.7875
e5bde35da4abebe4fdb37a3c65124a57ff4vo,0.0,34,15,2.2667,2379.12,311.4118,3.0,84.3613,0.0
37ea72c53cc50112ced4f88810f1b38euoz4r,0.0,42,19,2.2105,35488.68,960.0238,2.0,111.5493,74.6943
de4388600d997803223748e48bfc7b16ggyrh,0.0,2,2,1.0,71504.0,33.5,33.0,0.0,0.0
91b8febfd1f556c06838992814e7653cr119e,0.0,2,2,1.0,1376.0,35.0,32.0,0.0,0.0
cefd0ed907595de146c91e6c26b8ad658ilo9,0.0,14,7,2.0,14899.15,81.3571,0.0,18.9686,17.5824
069d251f2fc19102924468ab38349d5eou7ab,0.0,13,10,1.3,19146.5,180.1538,0.0,18.6009,2.4849
44bc1c87245aac66d176620f6ac9611ddbcil,0.0,33,24,1.375,7918.78,63.2727,0.0,81.558,80.1717
7a0b445f462d05606bf6ea07e2ab96ec1a4kx,0.0,4,1,4.0,70423.67,0.75,0.0,1.7918,1.7918
d588f4c51e67a340d1991a8130ee0b56hy0r0,0.0,14171,232,61.0819,103.61,72.0421,0.0,99570.8319,79967.7312
3144ea2711bef53de88d89d71acd16c5q0bzh,0.0,165,82,2.0122,8931.47,235.6303,0.0,669.2682,516.66
762046a235e00ec6521ba71aaa1450c28ijkz,0.0,239,26,9.1923,5187.71,490.8025,0.0,303.224,90.364
40f2eaf03624a31952397644f1b79a6fvtfjf,0.0,153,50,3.06,1671.74,919.5686,0.0,614.3681,0.0
ae9e482a7f4a625a878c6ee0eb4dcd01dkm6d,0.0,125,94,1.3298,11822.56,342.16,0.0,469.9954,81.2052
535ed161b4c9960a71ccd53128df4766ddyq6,1.0,2595,12,216.25,37.13,24.5386,0.0,0.0,0.0
cf06ff5f520b14d1f9f1cf5a7ff34982bj4md,0.0,2,2,1.0,94606.0,47.5,7.0,0.0,0.0
3ef2325f8b68e1c030547a2a54ea6b98zwa2w,0.0,1,1,1.0,,6.0,6.0,0.0,0.0
90953913d629a03e27590d0d0f64456601ktd,0.0,20,11,1.8182,8206.84,525.75,0.0,37.9536,13.6097
f3d3c913b225bc6cdb98c60f0936f7cbj8k3a,0.0,2,2,1.0,105.0,37.0,28.0,0.0,0.0
53856dce9187b16f2cf5e4e58f5d0397h7tz6,0.0,1,1,1.0,,8.0,8.0,0.0,0.0
eeb7e43d894af9161f84692f2bf9570fdryzr,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
a46046f129f3526547aca680877fd8c7e6tfc,0.0,3,1,3.0,39660.5,1.3333,1.0,0.6931,0.6931
74582963d3774699f4215df7f2d17c1b6b4pn,0.0,8,8,1.0,209021.86,9042.75,1.0,8.5252,8.5252
a6230fdfd4879433e36a76d53440f426c7a7a,0.0,211,42,5.0238,1231.2,49.4502,0.0,900.2179,699.513
2c449b1bbbd5f8d9bcc1159b7bd3caa32jhtp,0.0,68,39,1.7436,3765.69,680.1765,0.0,217.7369,197.0566
6c8ffec692e88d81e1b18d47818abb04v6llr,0.0,84319,963,87.5587,3.07,326.7382,0.0,666604.2089,327885.431
c843f90bae7231af13dd0e064a469704drz2x,0.0,17,11,1.5455,14821.38,69.7647,4.0,29.9787,17.87
13812c0d2c8c474bd62481d932407687o26kg,0.0,59,37,1.5946,3835.19,96.339,0.0,175.4865,95.0217
77b7daafef906aa3f941992bcf94dd69zxk2p,0.0,81,34,2.3824,3175.14,559.9012,0.0,263.2227,205.9122
6c6c3559c5f656c71348f7cadf29bb12okgl1,0.0,17,15,1.1333,15323.62,340.6471,0.0,30.6719,29.9787
283987b9f1ffd4514757483ee1f01351xd678,0.0,276,99,2.7879,936.11,405.5036,0.0,1220.1983,949.8826
76c85d6bf559bc0323bbe1639d233e88nxy36,0.0,6331,364,17.3929,232.02,600.4053,0.0,44242.5981,39664.9858
3dbb502d9d6f89b26f62cc804df54dcandhp0,0.0,229,52,4.4038,1122.6,55.9258,0.0,981.4131,689.6132
c780bc2dc7ab83d5e5c85dd13f0f7fdecfxjq,1.0,1317,172,7.657,196.77,317.2283,0.0,7842.771,6291.4787
17dbe14676cd3a3cb8a7edb438622f7fv2scv,0.0,36,5,7.2,40902.54,75.0,0.0,85.5569,64.1834
583ce05b5add00d9e7e5dcefb3c436f26d7c2,0.0,0,0,,,,,0.0,0.0
5c32e357936f8977277d9b23d8f09f34v41wt,0.0,2,2,1.0,66560.0,237.0,22.0,0.0,0.0
43c76d050c9d2509d85c9dc2b1a1dba4zb3qt,0.0,164,78,2.1026,1572.78,177.3659,0.0,661.9066,596.3125
4731be79b5c7e894dabe5986e747b97bd6yxh,0.0,2,2,1.0,94034.0,8070.0,19.0,0.0,0.0
4ef4b3e5727dc85f18aaf00ff9a1e936qyhp6,1.0,2058,150,13.72,713.99,1659.0366,0.0,13403.4544,83.1991
96dccfc370343f6871dc478d5b2fc3ffx95d3,0.0,423,82,5.1585,3468.63,308.5545,0.0,1973.1677,1743.3916
a116e727a3dc0b69f5e7ae14d0ab40d44breq,0.0,20,11,1.8182,71941.79,46.8,0.0,39.3399,30.8147
437ac1b8d08c3b328924aad097a3dcdey2m1k,0.0,318,103,3.0874,4621.24,141.0346,0.0,1480.1719,577.0226
3b8320619393a6f6bf12219b61cda688k4w4e,0.0,10,9,1.1111,27358.89,185.5,2.0,12.8018,7.3212
c615c31c87260c0d85727deff6da6667lgg33,0.0,19,8,2.375,12558.61,19.2632,0.0,36.3954,20.4156
56b55e6ab49a4cbe7c76a2bbca804089pjq0g,0.0,953,304,3.1349,271.68,1039.7622,0.0,5498.5467,4719.6435
baf1aa59ebedbacea2ca418c5aa83888imys2,0.0,2,2,1.0,177266.0,525.0,4.0,0.0,0.0
da00b16633eb706fb11d55868120cdd9so58j,0.0,85,18,4.7222,1105.04,37595.1059,0.0,89.916,49.0776
eef111bfb93c213c174947c69b2f2b38cr2pw,0.0,169,45,3.7556,8691.0,751.9645,0.0,563.6524,175.5262
c910efe1f135b08acc32b2db162362033olvv,0.0,13,10,1.3,16141.0,481.4615,11.0,16.8092,0.0
04636b6c61c80f5325efe61183e8edb01ko20,0.0,4,4,1.0,358819.0,51.75,6.0,1.7918,1.7918
5a6376f140f05274d6e0dc888cbeb89eukxkd,0.0,464,118,3.9322,556.91,520.3398,0.0,2333.0572,1314.1711
c65d2236a70982d628454d19472ce26eltxgf,0.0,2,1,2.0,91095.0,7.0,3.0,0.0,0.0
d381ce07afba12851a815cdf8858c1c7g2pfh,0.0,575,101,5.6931,2556.41,45.1948,0.0,2493.4306,61.6557
44bfa21b7d497f097a594c8861d4f8d4w5e97,1.0,3057,365,8.3753,480.56,1544.8165,0.0,19283.11,113.7593
74cf3a0c5e4f080415888bad2f7119499lh63,0.0,3,3,1.0,62969.0,568.0,14.0,0.6931,0.0
d31f6cdaf4f8485190b4ea588f8c1733y6qu9,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
4aad6f0ffe775217e4ef8c91d69707545li52,0.0,4,4,1.0,449762.0,5.75,3.0,1.7918,1.0986
a25f4c6838b83e0fcba372300c23c2537k5eq,0.0,108,29,3.7241,2200.8,2322.5514,6.0,361.7058,325.0475
bd7d5414174da6df4b018c21495e8a2cxiose,0.0,603,24,25.125,429.93,86.1542,0.0,2852.0785,2269.5544
8d500e174fc28d494482f8ccb9438608zd51s,0.0,1,1,1.0,,100.0,100.0,0.0,0.0
6e29de28296a57f039026ffc6df9145cxo2n0,0.0,878,167,5.2575,1674.42,1415.4036,0.0,4645.6575,2652.6353
81207d4ecf830fee924989f4fe1eaa7fntkmw,0.0,134,45,2.9778,11040.38,7599.9023,0.0,493.7912,445.4298
caa74df2086d71caf6c1b2b9c81d3d98xhpv9,0.0,87,32,2.7188,2987.62,100.7241,0.0,294.9635,141.39
9e1f21ee1888368e77b539083f4b94ddv8mrl,0.0,2,1,2.0,16.0,3156.0,16.0,0.0,0.0
f2f10539ed947e4b141b2e9bf21af65ecz4f7,1.0,294,10,29.4,191.32,14.932,0.0,1375.0499,476.5162
07012e0507b4281d430b93ddcd96cae66und7,0.0,18,13,1.3846,13429.41,69.2778,1.0,33.5051,25.5395
6b28baf315d41017844e15d645bb2c05ybt3b,0.0,1,1,1.0,,11.0,11.0,0.0,0.0
fc48aad7a51d965595b59550e08b94c670k7w,0.0,1,1,1.0,,5.0,5.0,0.0,0.0
acaec0b9f72bf4ab4318f3244344589b3700a,0.0,8,2,4.0,178778.14,0.625,0.0,8.5252,6.7334
6a3b1ee159716b743ddb8e07e499fadbhqn74,0.0,12,7,1.7143,20429.82,27.1667,1.0,14.3243,16.8092
4b72cbc9d9ef0238bb666feea6d79e718qry1,0.0,1,1,1.0,,8.0,8.0,0.0,0.0
120beb4523541f769a2b658cbc41dd57w7im7,0.0,5,3,1.6667,33411.75,7.4,0.0,1.3863,1.3863
bbd1d48ef4e8e7e3855938755275ad2b2le9g,0.0,77,24,3.2083,3385.79,238.8831,0.0,253.4485,208.5279
fa918060747386f431a511c862565e34y1pdw,0.0,2,2,1.0,89168.0,1981.5,13.0,0.0,0.0
24db47d284a08aaf119eb3e0c45eb646i46j5,0.0,172,67,2.5672,8581.6,1997.3488,0.0,685.3714,571.5109
1fcca45fdd3d1d3638821f41e032f170en3h7,0.0,18,14,1.2857,82287.53,23.5,0.0,33.5051,22.9005
de717bfad3ccf44a93f39e7b43f3b227cuu5o,0.0,15,10,1.5,98004.14,14.2667,0.0,25.1912,23.3995
b8da3e0dc73d1f453ecbe6ee4d4e8791pr8az,0.0,18,18,1.0,14929.47,97.7222,0.0,33.5051,26.2327
37bb1697e1c3922a06c2d2ea4138a4c8s6wgk,1.0,813,19,42.7895,128.15,236.9865,0.0,4629.7782,4463.9356
0446457fc8e21596799158406f77b14catx8w,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
c2e1242ad5ea781923a08987d55365c69fii7,1.0,20988,1018,20.6169,12.35,728.8532,0.0,156795.2056,91435.6199
8254276e772450c5365707cde76efa4cwuzpd,0.0,1,1,1.0,,20.0,20.0,0.0,0.0
34e965deb822f329ecad42b94e8ba0ba3dpt0,0.0,97,20,4.85,2284.94,261.5979,0.0,127.9894,98.2551
219c6102f604c8ff0ead5d23375bb127del0d,0.0,498,33,15.0909,520.87,20.0181,0.0,2543.8416,1709.6189
6d1354e720cb9ec90e19e29f5f895669qh6g6,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
dfa7ead5ef84eebc79c67d3daac340b0exa41,0.0,3,2,1.5,124905.0,1.6667,0.0,0.6931,0.6931
6c2488ec88e02bb38920200ece7d337e0bffy,0.0,1,1,1.0,,1431.0,1431.0,0.0,0.0
8fd35d215ab6530c2ef096c87233cbc93juwy,0.0,42,21,2.0,35558.34,693.5,1.0,114.0342,91.7264
19033960ac23dffe078a1217788bc720jvjbz,0.0,5,3,1.6667,54329.0,21.8,1.0,3.1781,0.0
0c55920fb607fef2d33324f33565758a6e4dj,0.0,39,22,1.7727,6682.47,72.1538,0.0,102.9682,64.1485
25331706aa2157419da068e93f3989feyo7a0,0.0,223,44,5.0682,1166.21,24.3229,0.0,974.2535,720.1685
67a1b129ca241c51d0abb5484f8eb3fct8o5c,1.0,10556,250,42.224,24.31,424.2107,0.0,83997.7569,310.701
e72d1b2319a2ef39d016c41e4824b68evxe53,0.0,2,2,1.0,2943.0,2207.0,4.0,0.0,0.0
7114afc59caf2cbaf6ec1733922065f3uz34p,0.0,24,19,1.2632,58355.7,63.5,0.0,49.1218,42.5425
6275d51c0324547faa8a87b499812268tl90r,0.0,54,17,3.1765,27202.09,1502.2778,0.0,160.3311,158.9448
21fd0c468438a483ad1c60cfd1b84b850iyjv,0.0,265,109,2.4312,5538.33,2193.9358,0.0,1092.0281,794.4615
949689cced5d86578e6c8b664ea76d6aq6zxg,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
1a764d01d19a1408382ccace87e61c9fndlo9,0.0,1,1,1.0,,145.0,145.0,0.0,0.0
f0ce8b973cb8d6eef9221fd3d6698fd4kl3g7,0.0,8,5,1.6,188137.29,22.375,6.0,8.5252,1.9459
99a3bacd3eb66c909a02b85402ac38dfskz65,0.0,5,4,1.25,58477.75,71.0,34.0,3.1781,2.4849
b5d61accc925a0e86ab7274e1ad82532gb1w6,0.0,1,1,1.0,,190.0,190.0,0.0,0.0
ffaf0a972a6dcb3910fd6b16045781e2ava5y,0.0,3,3,1.0,83375.0,57.6667,5.0,0.6931,0.6931
d2f0217aa734f025ec008d24d13eca10ntuhf,0.0,1,1,1.0,,97.0,97.0,0.0,0.0
916d2d806b772c9f227a9b3640e31469ljrxo,0.0,2047,2,1023.5,112.26,1.1583,0.0,13540.9297,143.2705
e4bee4e53a19aaf71e0ac0e3be752b2cz3k1j,0.0,525,260,2.0192,2802.14,975.0918,0.0,2705.6895,1863.1623
53d9e7fa087a0dab6a472bfbfb694622jv072,0.0,2,2,1.0,1267895.0,34.0,1.0,0.0,0.0
eace2a2890644d703c619fff7e41a9a16k7lf,0.0,13,10,1.3,20996.5,66.6923,0.0,19.9872,18.1955
4d2fc319ce6c2ad370052e0f6f2b0a1dxiyau,0.0,44,23,1.913,32779.14,45911.1818,0.0,117.6619,51.1584
90bb553b65144cafddc3f3d4a7783667a06ga,0.0,2,2,1.0,141286.0,4.0,2.0,0.0,0.0
4f7331589f84c6359bd693513bc9d7ddlitos,0.0,1,1,1.0,,11.0,11.0,0.0,0.0
0a92c4fa2bcdc8e952546d236b322053o5wbk,0.0,4,4,1.0,34661.0,311.0,5.0,1.7918,1.7918
681b4f9dca9e70441fca4a58c05b0f50skmir,0.0,2,2,1.0,20204.0,210.5,4.0,0.0,0.0
c1859303603734d90d1a91d80977e14echjim,0.0,4353,235,18.5234,59.51,212.9563,0.0,28541.1261,17974.8778
6ca1de75674e78f9d3d63fd96fbe6e172t86c,0.0,7,5,1.4,18276.33,53.0,2.0,6.5793,0.0
33ba799fab5e4145b54fac4234bb6e13up0tu,0.0,119,53,2.2453,9788.99,19927.1579,0.0,265.8699,0.0
79cdbe82ec79d0e60f1b113d9a5bc5b4ar8bk,0.0,9,8,1.125,166280.0,62.6667,0.0,10.6046,5.8171
17e4d6d9a1f8ec00cec1d4fe79b059bd51476,0.0,2,2,1.0,835.0,2.5,1.0,0.0,0.0
c128bfe7aba668d71126d51b32428c01tkq99,0.0,418,70,5.9714,613.91,222.36599999999999,0.0,2015.8759,1024.9756
170a58cf637c08f0818ebdbfddca29c9irkxj,0.0,7,5,1.4,202849.0,77.8571,0.0,6.5793,6.5793
3f977186d125ef8bcbee0c1562c7ced2b4utq,0.0,14,1,14.0,109245.23,0.7143,0.0,22.5522,12.7949
698da938f6fc36305616aa6f8affd53fobj5y,0.0,271,113,2.3982,5391.26,4048.4074,0.0,1015.3272,783.2288
2f9ea407ba48ae05f98fdf634995d936xefau,0.0,2427,123,19.7317,106.65,259.9864,0.0,14249.4265,11544.6781
